data__id,data__text,data__lang,data__created_at,author__username,data__author_id,data__conversation_id,data__public_metrics__retweet_count,data__public_metrics__reply_count,data__public_metrics__like_count,data__public_metrics__quote_count,data__reply_settings,data__possibly_sensitive,data__source,data__geo__place_id,data__referenced_tweets__type,data__referenced_tweets__id,data__in_reply_to_user_id,data__entities__hashtags__start,data__entities__hashtags__end,data__entities__hashtags__tag,data__entities__mentions__start,data__entities__mentions__end,data__entities__mentions__username,data__entities__mentions__username,data__entities__mentions__id,data__entities__urls__start,data__entities__urls__end,data__entities__urls__url,data__entities__urls__expanded_url,data__entities__urls__display_url,data__entities__urls__status,data__entities__urls__unwound_url,data__context_annotations__|,data__context_annotations__|__id,data__context_annotations__|__name,data__context_annotations__|__description,data__attachments__media_keys__001,data__attachments__media_keys__002,data__attachments__media_keys__003,data__attachments__media_keys__004,meta__newest_id,meta__oldest_id,meta__result_count
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,915329693569630208,French #QAG,French #QAG,,,,,,,
1181223647081631745,"RT @BorisVallaud: Depuis 2 ans, nous avons tant été habitués à ce que la majorité applaudisse bruyamment dès qu'un ministre prenait la parole... que ça fait bizarre ce manque d'enthousiasme dans l'hémicycle sur le débat #immigration voulu par le gouvernement. Mal à l'aise...? #DirectAN",fr,2019-10-07T15:03:58.000Z,@partisocialiste,19900973,1181223647081631745,55,0,0,0,everyone,False,,,retweeted,1181221744423702535,,,,,3,16,BorisVallaud,BorisVallaud,881933353435398145,,,,,,,,,,,,,,,,,,
1181218903357366272,RT @DSFEurope: L’inaction de l’État en matière d’accueil est inadmissible. \n  \n Le gouvernement parie sur la dégradation des conditions d’existence sur le territoire pour dissuader la migration. \n  \n C'est indigne de nos valeurs humanistes. \n  \n #debatimmigration #DirectAN,fr,2019-10-07T14:45:07.000Z,@partisocialiste,19900973,1181218903357366272,5,0,0,0,everyone,False,,,retweeted,1181216357628567553,,,,,3,13,DSFEurope,DSFEurope,166933685,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1160862835439632384,Mohmmad Assagheer (محمد الصغير),previous Minister of Awqaf ,,,,,,,
1181218828736434176,"RT @DSFEurope: Emmanuel Macron nous conseille de 'regarder en face' les questions de migration. Aucun problème pour le faire. Mais reprendre les poncifs de l’extrême-droite notamment, voilà qui ne place pas ce débat sur de bonnes bases. \n  \n #debatimmigration #DirectAN \n  \n https://t.co/fY4rQ6LkDw",fr,2019-10-07T14:44:49.000Z,@partisocialiste,19900973,1181218828736434176,3,0,0,0,everyone,False,,,retweeted,1181211196227293184,,,,,3,13,DSFEurope,DSFEurope,166933685,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,35,Politician,"Politicians in the world, like Joe Biden",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,822153632002904064,Emmanuel Macron,Emmanuel Macron,,,,,,,
